%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
19.0, 158193.86788533544, -165464.13039733536, -177329.106906546, -172385.05749524327, 158274.24475839673, -177564.42607217148, 158201.37807147243, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607817187E9, 0.0, 2023-09-30 16:29:20.781
20.0, 158191.65506263438, -164467.19789113975, -177324.54715067713, -172371.82526252573, 158273.21657815177, -177561.8556215591, 158200.6404639054, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607817297E9, 0.0, 2023-09-30 16:29:20.781
21.0, 158185.50833290917, -164399.38269846234, -177318.35571746298, -172364.40448336655, 158267.8074559936, -177552.8031650547, 158195.23134174722, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607817404E9, 0.0, 2023-09-30 16:29:20.781
22.0, 158174.71244033726, -165734.5641535001, -177314.75708660568, -172373.30047765977, 158255.111665143, -177548.82455454167, 158182.3790886854, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607817512E9, 0.0, 2023-09-30 16:29:20.781
23.0, 158167.336364667, -165673.3650771815, -177311.56078714857, -172373.68045731552, 158247.53442377262, -177550.18801095345, 158174.8912542929, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781762E9, 0.0, 2023-09-30 16:29:20.781
24.0, 158167.0234402446, -164769.2817174532, -177308.6550603694, -172364.49389034437, 158247.355609817, -177551.52911562077, 158174.86890254842, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607817748E9, 0.0, 2023-09-30 16:29:20.781
25.0, 158165.34705941047, -164486.59920532696, -177305.39170567892, -172356.02257919582, 158246.28272608313, -177545.27062717327, 158173.86307404796, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781785E9, 0.0, 2023-09-30 16:29:20.781
26.0, 158150.08081794748, -165571.66463990984, -177298.68618234232, -172362.21401240994, 158230.36828403096, -177538.2968829032, 158157.63570757338, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607817953E9, 0.0, 2023-09-30 16:29:20.781
27.0, 158140.1789951538, -165681.5011121632, -177294.5064061292, -172362.81750951023, 158220.46646123726, -177537.2463509138, 158147.66682954633, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607818055E9, 0.0, 2023-09-30 16:29:20.781
28.0, 158137.4744340747, -164857.48170107385, -177290.72896131623, -172355.39673035106, 158218.05247283608, -177539.4591736149, 158145.38695161187, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781816E9, 0.0, 2023-09-30 16:29:20.781
29.0, 158132.86997471692, -164301.14678158128, -177284.38106589092, -172341.0245586663, 158214.94558035678, -177530.38436536604, 158142.50357657715, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 255.0, 208.0, 29.0, 144.0, 8.0, 224.0, 0.0, 0.0, 0.0, 1.6961093607818265E9, 0.0, 2023-09-30 16:29:20.781
30.0, 158119.66009374382, -165304.9189215802, -177277.7425977877, -172346.32192210222, 158200.30518773856, -177523.50002807382, 158127.5279077921, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607818367E9, 0.0, 2023-09-30 16:29:20.781
31.0, 158111.1664308508, -165652.71206530478, -177276.088568698, -172350.9934366934, 158191.4986004232, -177523.54473156272, 158118.7213204767, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607818475E9, 0.0, 2023-09-30 16:29:20.781
32.0, 158107.25487557112, -164937.8362223907, -177272.2440686517, -172345.80783197974, 158187.72115561023, -177526.67397578646, 158115.23444834168, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607818575E9, 0.0, 2023-09-30 16:29:20.781
33.0, 158106.9195994043, -164030.15423180512, -177269.15952791687, -172332.64265449558, 158189.1963707443, -177521.42131583946, 158116.88847743138, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781868E9, 0.0, 2023-09-30 16:29:20.781
34.0, 158099.27530280058, -164979.72339149992, -177265.2926761261, -172338.4764597984, 158180.36743168443, -177517.08507741513, 158107.7242622047, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607818787E9, 0.0, 2023-09-30 16:29:20.781
35.0, 158089.82051489598, -165758.9722584453, -177263.16926040285, -172344.44437556798, 158170.10798097946, -177515.58751053663, 158097.37540452188, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781889E9, 0.0, 2023-09-30 16:29:20.781
36.0, 158084.45609622673, -165182.6772311541, -177258.74361500068, -172340.46576505492, 158164.60945184345, -177518.71675476036, 158092.0556893415, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607818992E9, 0.0, 2023-09-30 16:29:20.781
37.0, 158081.72918340316, -164288.24982503057, -177252.55218178657, -172323.94782590246, 158162.821312287, -177511.67595525694, 158090.46871548519, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607819097E9, 0.0, 2023-09-30 16:29:20.781
38.0, 158074.73308738865, -164849.1668521365, -177248.97590267373, -172326.58533174818, 158155.46758836124, -177506.98208892133, 158083.04793632604, -187500.02235174447, -0.006, 0.9460000000000001, 0.28400000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69610936078192E9, 0.0, 2023-09-30 16:29:20.781
39.0, 158061.7690756046, -165664.357324166, -177244.77377471613, -172332.3744335621, 158141.90007947685, -177502.77996096373, 158069.30161348602, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 16.0, 29.0, 112.0, 9.0, 96.0, 0.0, 0.0, 0.0, 1.6961093607819302E9, 0.0, 2023-09-30 16:29:20.781
40.0, 158054.5047586566, -165238.6012957813, -177239.6328734914, -172329.49105852738, 158134.56870729552, -177504.92572843144, 158062.12670351585, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607819405E9, 0.0, 2023-09-30 16:29:20.781
41.0, 158050.5037963991, -164289.90385412026, -177233.8884751664, -172314.24716880886, 158132.80291948354, -177499.9412894179, 158060.67384012626, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781951E9, 0.0, 2023-09-30 16:29:20.781
42.0, 158045.0946742409, -164544.46787172175, -177230.06632686453, -172312.59313971916, 158127.66201825882, -177494.33100155962, 158055.5105871571, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607819612E9, 0.0, 2023-09-30 16:29:20.781
43.0, 158034.36583690238, -165533.68902608028, -177226.55710298504, -172320.93034040098, 158114.4297855413, -177490.82177768013, 158041.9430782727, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607819717E9, 0.0, 2023-09-30 16:29:20.781
44.0, 158027.3026856545, -165286.97047078257, -177222.578492472, -172320.3715467896, 158107.3219308045, -177492.9451934034, 158034.8575752804, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607819822E9, 0.0, 2023-09-30 16:29:20.781
45.0, 158024.62047631986, -164302.0855548484, -177217.79521915858, -172307.76516291682, 158105.80201218152, -177490.77707419122, 158033.62822933536, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607819927E9, 0.0, 2023-09-30 16:29:20.781
46.0, 158020.03836870653, -164117.92953228112, -177212.4308004893, -172300.18792154646, 158102.04691911305, -177482.75279793178, 158029.78372928905, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607820027E9, 0.0, 2023-09-30 16:29:20.782
47.0, 158007.18611564473, -165497.72506925167, -177207.04403007557, -172307.5192937278, 158087.45122998374, -177476.8966408845, 158014.91981922626, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782013E9, 0.0, 2023-09-30 16:29:20.782
48.0, 157998.31247309595, -165507.49278157865, -177202.39486722887, -172307.1169623276, 158078.26466301258, -177476.56136471767, 158005.80030748848, -187500.02235174447, 0.002, 0.9420000000000001, 0.3, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607820234E9, 0.0, 2023-09-30 16:29:20.782
49.0, 157996.546685284, -164635.77474782168, -177198.4162567158, -172297.84098837865, 158076.63298566735, -177477.05310309568, 158004.3474440989, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 64.0, 29.0, 96.0, 9.0, 192.0, 0.0, 0.0, 0.0, 1.6961093607820337E9, 0.0, 2023-09-30 16:29:20.782
50.0, 157994.4903247941, -164268.08855153187, -177194.10237003595, -172287.7156481404, 158075.02366006657, -177469.8334896366, 158002.87222896484, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782044E9, 0.0, 2023-09-30 16:29:20.782
51.0, 157983.22504558862, -165354.4280355487, -177191.28605023457, -172297.72922965637, 158063.22193899416, -177466.54778320168, 157990.77993521452, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607820544E9, 0.0, 2023-09-30 16:29:20.782
52.0, 157973.09970535038, -165538.24878194914, -177187.12862576588, -172298.73505815686, 158053.1189505004, -177464.9384576009, 157980.5875397429, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782065E9, 0.0, 2023-09-30 16:29:20.782
53.0, 157969.09874309288, -164765.81719706266, -177182.21124198573, -172291.00135457533, 158049.11798824288, -177466.2348587793, 157976.8324466744, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782162E9, 0.0, 2023-09-30 16:29:20.782
54.0, 157965.50011223558, -164146.3385994838, -177175.72923609367, -172275.80216834572, 158046.36872367488, -177456.95888483035, 157974.26199606207, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782194E9, 0.0, 2023-09-30 16:29:20.782
55.0, 157955.5312342085, -165124.00390195893, -177172.75645408113, -172284.161720772, 158035.7516450586, -177453.18144001742, 157963.44375174568, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607822044E9, 0.0, 2023-09-30 16:29:20.782
56.0, 157945.87528060382, -165549.80463383254, -177170.0742447465, -172288.20738651842, 158025.87217400936, -177451.54976267216, 157953.34076325188, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607822154E9, 0.0, 2023-09-30 16:29:20.782
57.0, 157942.52251893553, -164894.87616954758, -177167.01205575612, -172284.45229344993, 158022.56411582997, -177455.28250399622, 157950.18916728368, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607822416E9, 0.0, 2023-09-30 16:29:20.782
58.0, 157938.56626016693, -164090.90627323464, -177159.94890450823, -172267.04028451923, 158019.92660998425, -177446.05123353616, 157947.95399283816, -187500.02235174447, 0.008, 0.9400000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782252E9, 0.0, 2023-09-30 16:29:20.782
59.0, 157926.6304286278, -164861.39325635353, -177152.7069393047, -172268.3590374421, 158007.11906041135, -177437.46816366533, 157934.92292582072, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 48.0, 29.0, 112.0, 9.0, 160.0, 0.0, 0.0, 0.0, 1.6961093607822623E9, 0.0, 2023-09-30 16:29:20.782
60.0, 157914.7169488331, -165528.2128486887, -177148.84008751393, -172272.89644156653, 157994.66913874974, -177433.51190489673, 157922.2271349701, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607822728E9, 0.0, 2023-09-30 16:29:20.782
61.0, 157908.7266813191, -165012.33458666023, -177144.28033164507, -172269.3201624537, 157988.5894642579, -177435.90354155345, 157916.3709779228, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607822833E9, 0.0, 2023-09-30 16:29:20.782
62.0, 157910.73833832008, -164101.52335185092, -177143.29685488902, -172257.94312452592, 157992.00928115955, -177434.27186420822, 157920.05901575793, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607822936E9, 0.0, 2023-09-30 16:29:20.782
63.0, 157903.18344869418, -164593.97698569024, -177138.58063680897, -172258.27840069277, 157984.0967636224, -177427.8345618051, 157911.9229807762, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607823038E9, 0.0, 2023-09-30 16:29:20.782
64.0, 157887.33606187536, -165472.4005427838, -177131.13750590535, -172261.2511827053, 157967.22119655862, -177419.9220442679, 157894.8685997568, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607823143E9, 0.0, 2023-09-30 16:29:20.782
65.0, 157881.6140152948, -165115.1302594102, -177127.98590993715, -172260.53592688276, 157961.40974300026, -177422.91717802492, 157889.28066364297, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782325E9, 0.0, 2023-09-30 16:29:20.782
66.0, 157878.2165501376, -164169.0926753393, -177121.52625578956, -172244.82265053067, 157958.74988541007, -177417.5751111001, 157886.9560822196, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607823353E9, 0.0, 2023-09-30 16:29:20.782
67.0, 157870.12521864477, -164345.62675304734, -177114.70897373068, -172238.8547347611, 157951.10558880636, -177408.23208191778, 157879.22237863808, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782346E9, 0.0, 2023-09-30 16:29:20.782
68.0, 157859.95517491762, -165377.8750154823, -177113.14435161883, -172249.27064767727, 157939.77325436752, -177406.0639627056, 157867.59947152133, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607823563E9, 0.0, 2023-09-30 16:29:20.782
69.0, 157852.28852656943, -165204.8501616538, -177109.34455506143, -172248.93537151045, 157932.03955078596, -177407.33801213957, 157859.93282317315, -187500.02235174447, 0.006, 0.9420000000000001, 0.308, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607823665E9, 0.0, 2023-09-30 16:29:20.782
70.0, 157849.09222711233, -164286.64049942978, -177103.91308115877, -172236.23958065984, 157929.35734145134, -177404.9240237384, 157857.54118651644, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 64.0, 29.0, 96.0, 9.0, 176.0, 0.0, 0.0, 0.0, 1.6961093607823768E9, 0.0, 2023-09-30 16:29:20.782
71.0, 157844.84539566582, -164144.57281167185, -177099.5097875011, -172228.61763580056, 157926.09398676085, -177397.5702998126, 157854.3672388038, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607823873E9, 0.0, 2023-09-30 16:29:20.782
72.0, 157831.9037356262, -165245.7091505181, -177094.7041624432, -172236.66426380447, 157911.74416682054, -177392.16117765443, 157839.7044944411, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782398E9, 0.0, 2023-09-30 16:29:20.782
73.0, 157823.61123843328, -165279.6167468568, -177091.4631594972, -172237.93831323844, 157903.49637311656, -177392.42939858788, 157831.36729375928, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607824082E9, 0.0, 2023-09-30 16:29:20.782
74.0, 157823.43242447765, -164435.2125448242, -177089.71972342965, -172231.59041781313, 157903.6751870722, -177395.7151050228, 157831.7025699261, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607824187E9, 0.0, 2023-09-30 16:29:20.782
75.0, 157817.8444883638, -164001.72281285797, -177082.63422043732, -172217.77703973974, 157899.33894864787, -177385.54506129565, 157827.61220069078, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607824292E9, 0.0, 2023-09-30 16:29:20.782
76.0, 157802.71235736756, -165070.7173431775, -177074.6993511557, -172222.35914735307, 157882.7092507731, -177377.02904665816, 157810.66957839366, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607824395E9, 0.0, 2023-09-30 16:29:20.782
77.0, 157793.48108690753, -165337.99950337404, -177071.8383278654, -172225.42133634345, 157873.29916635744, -177376.11262513552, 157801.19243874462, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607824497E9, 0.0, 2023-09-30 16:29:20.782
78.0, 157787.4014124157, -164600.21312239327, -177065.1328045288, -172216.63710077252, 157867.19714012113, -177375.8220524576, 157795.29157820842, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69610936078246E9, 0.0, 2023-09-30 16:29:20.782
79.0, 157783.82513330283, -163931.3371695682, -177058.67315038125, -172201.12499012053, 157864.53728253095, -177366.7695959532, 157792.87758980723, -187500.02235174447, 0.008, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607824705E9, 0.0, 2023-09-30 16:29:20.782
80.0, 157775.10795296528, -164864.164872666, -177056.14740325778, -172209.52924603573, 157855.08249462635, -177363.64035172944, 157783.1545809692, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 48.0, 29.0, 112.0, 9.0, 176.0, 0.0, 0.0, 0.0, 1.6961093607824812E9, 0.0, 2023-09-30 16:29:20.782
81.0, 157766.30136564988, -165374.32108811394, -177054.85100207938, -172215.8547897166, 157845.98533463303, -177363.43918602934, 157774.01271748694, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782492E9, 0.0, 2023-09-30 16:29:20.782
82.0, 157760.19933941358, -164764.3866854175, -177049.46423166565, -172210.46801930285, 157839.83860490783, -177365.1602703524, 157768.00009822848, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607825038E9, 0.0, 2023-09-30 16:29:20.782
83.0, 157760.35580162477, -163936.67923649304, -177045.79854557497, -172196.7887516962, 157840.44210200812, -177360.0640726166, 157768.76005753997, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782515E9, 0.0, 2023-09-30 16:29:20.782
84.0, 157750.6327927867, -164642.07793975808, -177040.88116179482, -172199.8956441755, 157830.6520379367, -177354.18556382484, 157758.7911795129, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607825258E9, 0.0, 2023-09-30 16:29:20.782
85.0, 157736.77471122443, -165390.41434412176, -177036.03083324802, -172204.72362097783, 157816.5033836965, -177349.62580795598, 157744.55311829486, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607825363E9, 0.0, 2023-09-30 16:29:20.782
86.0, 157728.19164135357, -164925.7215768959, -177029.45942037815, -172199.67212673093, 157807.76385161447, -177350.117546334, 157735.90299319066, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607825465E9, 0.0, 2023-09-30 16:29:20.782
87.0, 157726.98464715297, -164009.76944086188, -177024.296167409, -172184.87527190155, 157806.6462643917, -177345.33427302056, 157735.09833039026, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607825582E9, 0.0, 2023-09-30 16:29:20.782
88.0, 157720.6814552166, -164421.66738768428, -177020.67518480722, -172185.4340655129, 157800.29836896638, -177340.12631656247, 157728.61632449823, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607825692E9, 0.0, 2023-09-30 16:29:20.782
89.0, 157707.73979517698, -165364.41926532023, -177017.5906440724, -172193.8383214281, 157787.33435718232, -177337.01942408318, 157715.3840917807, -187500.02235174447, 0.006, 0.9420000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69610936078258E9, 0.0, 2023-09-30 16:29:20.782
90.0, 157702.59889395224, -165065.4199797416, -177015.84720800488, -172195.02296388423, 157782.17110421314, -177341.5568282076, 157710.31024578933, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 48.0, 29.0, 112.0, 9.0, 240.0, 0.0, 0.0, 0.0, 1.6961093607825913E9, 0.0, 2023-09-30 16:29:20.782
91.0, 157702.9341701191, -164131.83231733233, -177012.76266727003, -172183.95885037887, 157782.48402863552, -177340.9086276184, 157710.9360946341, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826023E9, 0.0, 2023-09-30 16:29:20.782
92.0, 157695.15576304862, -164223.0050829655, -177005.5207020665, -172176.7839404087, 157774.70562156508, -177331.610301925, 157703.11298407472, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826133E9, 0.0, 2023-09-30 16:29:20.782
93.0, 157679.53189367437, -165295.01709878648, -177000.24569037507, -172184.45058875688, 157759.10410393527, -177326.4023454669, 157687.2655972559, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826245E9, 0.0, 2023-09-30 16:29:20.782
94.0, 157670.50178891444, -165186.76760038943, -176995.99885892856, -172184.2270713123, 157750.14105440868, -177327.13995303394, 157678.30254772934, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826355E9, 0.0, 2023-09-30 16:29:20.782
